acc,precision,recall,auroc,repeat
0.6519,0.6569,0.6456,0.7242,1
0.6586,0.6635,0.6529,0.7245,1
0.6634,0.6605,0.6885,0.7343,1
0.6499,0.6541,0.6462,0.7152,1
0.6496,0.6553,0.6409,0.7232,1
0.6469,0.6399,0.6542,0.719,2
0.644,0.6223,0.669,0.7181,2
0.6506,0.6649,0.6431,0.7181,2
0.6641,0.6605,0.6912,0.7289,2
